,country_name,occupation_name,year,skill_name,impt_rank
24002,United States,Spanish Teacher,2015,Lesson Planning,3
24003,United States,Spanish Teacher,2015,Teaching,4
24004,United States,Spanish Teacher,2015,Educational Technology,5
24005,United States,Spanish Teacher,2015,Classroom Management,6
24006,United States,Spanish Teacher,2015,Educational Leadership,7
24007,United States,Spanish Teacher,2015,Spanish,8
24008,United States,Spanish Teacher,2015,Public Speaking,9
24009,United States,Spanish Teacher,2015,Higher Education,10
24010,United States,Special Education Paraeducator,2015,Special Education,1
24011,United States,Special Education Paraeducator,2015,Teaching,2
24012,United States,Special Education Paraeducator,2015,Curriculum Development,3
24013,United States,Special Education Paraeducator,2015,Tutoring,4
24014,United States,Special Education Paraeducator,2015,Classroom Management,5
24015,United States,Special Education Paraeducator,2015,Lesson Planning,6
24016,United States,Special Education Paraeducator,2015,Public Speaking,7
24017,United States,Special Education Paraeducator,2015,Elementary Education,8
24018,United States,Special Education Paraeducator,2015,Community Outreach,9
24019,United States,Special Education Paraeducator,2015,Event Planning,10
24020,United States,Special Education Teacher,2015,Special Education,1
24021,United States,Special Education Teacher,2015,Lesson Planning,2
24022,United States,Special Education Teacher,2015,Curriculum Development,3
24023,United States,Special Education Teacher,2015,Classroom Management,4
24024,United States,Special Education Teacher,2015,Teaching,5
24025,United States,Special Education Teacher,2015,Differentiated Instruction,6
24026,United States,Special Education Teacher,2015,Educational Leadership,7
24027,United States,Special Education Teacher,2015,Elementary Education,8
24028,United States,Special Education Teacher,2015,Tutoring,9
24029,United States,Special Education Teacher,2015,Educational Technology,10
24030,United States,Speech Language Pathologist,2015,Speech,1
24031,United States,Speech Language Pathologist,2015,Speech Therapy,2
24032,United States,Speech Language Pathologist,2015,Language Disorders,3
24033,United States,Speech Language Pathologist,2015,Autism Spectrum Disorders,4
24034,United States,Speech Language Pathologist,2015,Early Intervention,5
24035,United States,Speech Language Pathologist,2015,Dysphagia,6
24036,United States,Speech Language Pathologist,2015,Articulation,7
24037,United States,Speech Language Pathologist,2015,Apraxia,8
24038,United States,Speech Language Pathologist,2015,Developmental Disabilities,9
24039,United States,Speech Language Pathologist,2015,Aphasia,10
24040,United States,Sports Specialist,2015,Sports,1
24041,United States,Sports Specialist,2015,Public Speaking,2
24042,United States,Sports Specialist,2015,Event Planning,3
24043,United States,Sports Specialist,2015,Social Media,4
24044,United States,Sports Specialist,2015,Time Management,5
24045,United States,Sports Specialist,2015,Facebook,6
24046,United States,Sports Specialist,2015,Leadership,7
24047,United States,Sports Specialist,2015,Microsoft PowerPoint,8
24048,United States,Sports Specialist,2015,Athletics,9
24049,United States,Sports Specialist,2015,Microsoft Word,10
24050,United States,Stay-at-Home Parent,2015,Public Speaking,1
24051,United States,Stay-at-Home Parent,2015,Event Planning,2
24052,United States,Stay-at-Home Parent,2015,Community Outreach,3
24053,United States,Stay-at-Home Parent,2015,Nonprofit Organizations,4
24054,United States,Stay-at-Home Parent,2015,Teaching,5
24055,United States,Stay-at-Home Parent,2015,Fundraising,6
24056,United States,Stay-at-Home Parent,2015,Customer Service,7
24057,United States,Stay-at-Home Parent,2015,Team Building,8
24058,United States,Stay-at-Home Parent,2015,Social Media,9
24059,United States,Stay-at-Home Parent,2015,Leadership,10
24060,United States,Store Associate,2015,Time Management,1
24061,United States,Store Associate,2015,Retail,2
24062,United States,Store Associate,2015,Microsoft Word,3
24063,United States,Store Associate,2015,Customer Service,4
24064,United States,Store Associate,2015,Microsoft PowerPoint,5
24065,United States,Store Associate,2015,Public Speaking,6
24066,United States,Store Associate,2015,Teamwork,7
24067,United States,Store Associate,2015,Cashiering,8
24068,United States,Store Associate,2015,Inventory Management,9
24069,United States,Store Associate,2015,Social Media,10
24070,United States,Store Manager,2015,Store Management,1
24071,United States,Store Manager,2015,Loss Prevention,2
24072,United States,Store Manager,2015,Visual Merchandising,3
24073,United States,Store Manager,2015,Retail Sales,4
24074,United States,Store Manager,2015,Inventory Management,5
24075,United States,Store Manager,2015,Merchandising,6
24076,United States,Store Manager,2015,Retail,7
24077,United States,Store Manager,2015,Inventory Control,8
24078,United States,Store Manager,2015,Driving Results,9
24079,United States,Store Manager,2015,Hiring,10
24080,United States,Strategy Consultant,2015,Strategy,1
24081,United States,Strategy Consultant,2015,Consulting,2
24082,United States,Strategy Consultant,2015,Data Analysis,3
24083,United States,Strategy Consultant,2015,Management Consulting,4
24084,United States,Strategy Consultant,2015,Leadership,5
24085,United States,Strategy Consultant,2015,Analytics,6
24086,United States,Strategy Consultant,2015,Program Management,7
24087,United States,Strategy Consultant,2015,Start-ups,8
24088,United States,Strategy Consultant,2015,Competitive Analysis,9
24089,United States,Strategy Consultant,2015,Analytical Skills,10
24090,United States,Strategy Manager,2015,Strategy,1
24091,United States,Strategy Manager,2015,Cross-functional Team Leadership,2
24092,United States,Strategy Manager,2015,Consulting,3
24093,United States,Strategy Manager,2015,Program Management,4
24094,United States,Strategy Manager,2015,Competitive Analysis,5
24095,United States,Strategy Manager,2015,Management Consulting,6
24096,United States,Strategy Manager,2015,Analytics,7
24097,United States,Strategy Manager,2015,Leadership,8
24098,United States,Strategy Manager,2015,Financial Modeling,9
24099,United States,Strategy Manager,2015,Business Process Improvement,10
24100,United States,Structural Engineer,2015,Structural Engineering,1
24101,United States,Structural Engineer,2015,Structural Analysis,2
24102,United States,Structural Engineer,2015,Steel Design,3
24103,United States,Structural Engineer,2015,Civil Engineering,4
24104,United States,Structural Engineer,2015,Concrete,5
24105,United States,Structural Engineer,2015,Steel Structures,6
24106,United States,Structural Engineer,2015,AutoCAD,7
24107,United States,Structural Engineer,2015,Construction,8
24108,United States,Structural Engineer,2015,Construction Management,9
24109,United States,Structural Engineer,2015,Foundation Design,10
24110,United States,Student Manager,2015,Public Speaking,1
24111,United States,Student Manager,2015,Time Management,2
24112,United States,Student Manager,2015,Event Planning,3
24113,United States,Student Manager,2015,Teamwork,4
24114,United States,Student Manager,2015,Microsoft PowerPoint,5
24115,United States,Student Manager,2015,Social Media,6
24116,United States,Student Manager,2015,Leadership,7
24117,United States,Student Manager,2015,Microsoft Word,8
24118,United States,Student Manager,2015,Research,9
24119,United States,Student Manager,2015,Microsoft Excel,10
24120,United States,Student Representative,2015,Public Speaking,1
24121,United States,Student Representative,2015,Event Planning,2
24122,United States,Student Representative,2015,Time Management,3
24123,United States,Student Representative,2015,Social Media,4
24124,United States,Student Representative,2015,Microsoft PowerPoint,5
24125,United States,Student Representative,2015,Research,6
24126,United States,Student Representative,2015,Leadership,7
24127,United States,Student Representative,2015,Teamwork,8
24128,United States,Student Representative,2015,Microsoft Word,9
24129,United States,Student Representative,2015,Community Outreach,10
24130,United States,Supply Chain Analyst,2015,Supply Chain Management,1
24131,United States,Supply Chain Analyst,2015,Inventory Management,2
24132,United States,Supply Chain Analyst,2015,Forecasting,3
24133,United States,Supply Chain Analyst,2015,Logistics Management,4
24134,United States,Supply Chain Analyst,2015,Cross-functional Team Leadership,5
24135,United States,Supply Chain Analyst,2015,Data Analysis,6
24136,United States,Supply Chain Analyst,2015,SAP Products,7
24137,United States,Supply Chain Analyst,2015,Purchasing,8
24138,United States,Supply Chain Analyst,2015,Continuous Improvement,9
24139,United States,Supply Chain Analyst,2015,Operations Management,10
24140,United States,Supply Chain Manager,2015,Supply Chain Management,1
24141,United States,Supply Chain Manager,2015,Cross-functional Team Leadership,2
24142,United States,Supply Chain Manager,2015,Inventory Management,3
24143,United States,Supply Chain Manager,2015,Logistics Management,4
24144,United States,Supply Chain Manager,2015,Continuous Improvement,5
24145,United States,Supply Chain Manager,2015,Operations Management,6
24146,United States,Supply Chain Manager,2015,Purchasing,7
24147,United States,Supply Chain Manager,2015,Forecasting,8
24148,United States,Supply Chain Manager,2015,Manufacturing,9
24149,United States,Supply Chain Manager,2015,Lean Manufacturing,10
24150,United States,Supply Chain Specialist,2015,Supply Chain Management,1
24151,United States,Supply Chain Specialist,2015,Cross-functional Team Leadership,2
24152,United States,Supply Chain Specialist,2015,Inventory Management,3
24153,United States,Supply Chain Specialist,2015,Logistics Management,4
24154,United States,Supply Chain Specialist,2015,Continuous Improvement,5
24155,United States,Supply Chain Specialist,2015,Manufacturing,6
24156,United States,Supply Chain Specialist,2015,Business Process Improvement,7
24157,United States,Supply Chain Specialist,2015,Six Sigma,8
24158,United States,Supply Chain Specialist,2015,Purchasing,9
24159,United States,Supply Chain Specialist,2015,Leadership,10
24160,United States,Support Associate,2015,Public Speaking,1
24161,United States,Support Associate,2015,Community Outreach,2
24162,United States,Support Associate,2015,Event Planning,3
24163,United States,Support Associate,2015,Nonprofit Organizations,4
24164,United States,Support Associate,2015,Time Management,5
24165,United States,Support Associate,2015,Microsoft Word,6
24166,United States,Support Associate,2015,Microsoft PowerPoint,7
24167,United States,Support Associate,2015,Research,8
