,country_name,industry_group_name,year,skill_name,impt_rank,rank_diff,highest_ss,closest_skill
4909,United Arab Emirates,Corporate Services,2021,Financial Reporting,10,-8,100,Financial Reporting
4910,United Arab Emirates,Design,2021,Architectural Drawings,1,New,98.013547692,AutoCAD Architecture
4911,United Arab Emirates,Design,2021,Residential Design,2,New,97.1933051682,Interior Architecture
4912,United Arab Emirates,Design,2021,Interior Design,3,0,100,Interior Design
4913,United Arab Emirates,Design,2021,Revit,4,3,100,Revit
4914,United Arab Emirates,Design,2021,Lumion,5,New,95.8114084289,AutoCAD Architecture
4915,United Arab Emirates,Design,2021,Interior Architecture,6,3,100,Interior Architecture
4916,United Arab Emirates,Design,2021,AutoCAD Architecture,7,1,100,AutoCAD Architecture
4917,United Arab Emirates,Design,2021,AutoCAD,8,-3,100,AutoCAD
4918,United Arab Emirates,Design,2021,3D Rendering,9,New,89.574025221,Design Research
4919,United Arab Emirates,Design,2021,V-Ray,10,New,94.2524365594,SketchUp
4920,United Arab Emirates,Education,2021,Classroom Management,1,4,100,Classroom Management
4921,United Arab Emirates,Education,2021,Lesson Planning,2,2,100,Lesson Planning
4922,United Arab Emirates,Education,2021,Teaching,3,New,94.6133881982,Higher Education
4923,United Arab Emirates,Education,2021,Educational Leadership,4,-2,100,Educational Leadership
4924,United Arab Emirates,Education,2021,Curriculum Development,5,-4,100,Curriculum Development
4925,United Arab Emirates,Education,2021,Qualified Teacher,6,New,88.346913083,Tutoring
4926,United Arab Emirates,Education,2021,Teacher Training,7,0,100,Teacher Training
4927,United Arab Emirates,Education,2021,Educational Technology,8,-2,100,Educational Technology
4928,United Arab Emirates,Education,2021,English Teaching,9,New,88.7271754787,Tutoring
4929,United Arab Emirates,Education,2021,Teacher Mentoring,10,New,94.5078850976,Educational Leadership
4930,United Arab Emirates,Energy & Mining,2021,Oil & Gas,1,1,100,Oil & Gas
4931,United Arab Emirates,Energy & Mining,2021,Oil & Gas Industry,2,New,97.6124940376,Oil & Gas
4932,United Arab Emirates,Energy & Mining,2021,Onshore Operations,3,1,100,Onshore Operations
4933,United Arab Emirates,Energy & Mining,2021,Offshore Oil & Gas,4,New,93.6181458761,Oil & Gas
4934,United Arab Emirates,Energy & Mining,2021,Project Engineering,5,3,100,Project Engineering
4935,United Arab Emirates,Energy & Mining,2021,Commissioning,6,1,100,Commissioning
4936,United Arab Emirates,Energy & Mining,2021,Petroleum,7,-6,100,Petroleum
4937,United Arab Emirates,Energy & Mining,2021,Piping,8,New,95.3893967282,EPC
4938,United Arab Emirates,Energy & Mining,2021,Offshore Operations,9,New,93.5912816573,Onshore Operations
4939,United Arab Emirates,Energy & Mining,2021,Pre-commissioning,10,New,93.8190255234,Commissioning
4940,United Arab Emirates,Entertainment,2021,Media Production,1,4,100,Media Production
4941,United Arab Emirates,Entertainment,2021,Videography,2,New,96.8933432208,Video Editing
4942,United Arab Emirates,Entertainment,2021,Video Production,3,0,100,Video Production
4943,United Arab Emirates,Entertainment,2021,Video Post-Production,4,4,100,Video Post-Production
4944,United Arab Emirates,Entertainment,2021,Video Editing,5,5,100,Video Editing
4945,United Arab Emirates,Entertainment,2021,Film Production,6,New,98.8427662373,Film
4946,United Arab Emirates,Entertainment,2021,Entertainment,7,New,94.6867641495,Film
4947,United Arab Emirates,Entertainment,2021,Camera Operation,8,New,94.5729342318,Video Editing
4948,United Arab Emirates,Entertainment,2021,Broadcast Television,9,-2,100,Broadcast Television
4949,United Arab Emirates,Entertainment,2021,Adobe Premiere Pro,10,New,94.7212770207,Video Editing
4950,United Arab Emirates,Finance,2021,Banking,1,1,100,Banking
4951,United Arab Emirates,Finance,2021,Financial Services,2,New,92.6121407736,Portfolio Management
4952,United Arab Emirates,Finance,2021,Loans,3,3,100,Loans
4953,United Arab Emirates,Finance,2021,Retail Banking,4,-3,100,Retail Banking
4954,United Arab Emirates,Finance,2021,Banking Customer Service,5,New,85.1558751579,Business Relationship Management
4955,United Arab Emirates,Finance,2021,Commercial Banking,6,-3,100,Commercial Banking
4956,United Arab Emirates,Finance,2021,Branch Banking,7,New,94.1218262818,Retail Banking
4957,United Arab Emirates,Finance,2021,KYC,8,New,87.8955999688,Banking
4958,United Arab Emirates,Finance,2021,Insurance,9,New,81.2520766977,Banking
4959,United Arab Emirates,Finance,2021,Cross Selling,10,New,92.6192961713,Retail Banking
4960,United Arab Emirates,Hardware & Networking,2021,Telecommunications,1,0,100,Telecommunications
4961,United Arab Emirates,Hardware & Networking,2021,Gigabit-Capable Passive Optical Network (GPON),2,New,95.4768708778,3G
4962,United Arab Emirates,Hardware & Networking,2021,Customer Service Management,3,New,80.0218089354,Team Management
4963,United Arab Emirates,Hardware & Networking,2021,Fiber to the Home (FTTH),4,New,92.3070577482,3G
4964,United Arab Emirates,Hardware & Networking,2021,Telecommunication Services,5,New,92.1492832472,Telecommunications
4965,United Arab Emirates,Hardware & Networking,2021,Fiber Optic Networks,6,New,90.5161646258,Transmission
4966,United Arab Emirates,Hardware & Networking,2021,Consumer Services,7,New,75.926251965,Team Management
4967,United Arab Emirates,Hardware & Networking,2021,4G,8,New,97.8005822947,LTE
4968,United Arab Emirates,Hardware & Networking,2021,Fiber to the x (FTTx),9,New,95.3610336225,Internet Protocol (IP)
4969,United Arab Emirates,Hardware & Networking,2021,Computer Network Operations,10,New,83.522031403,Wireless Technologies
4970,United Arab Emirates,Health Care,2021,Healthcare,1,1,100,Healthcare
4971,United Arab Emirates,Health Care,2021,Basic Life Support (BLS),2,6,100,Basic Life Support (BLS)
4972,United Arab Emirates,Health Care,2021,Patient Safety,3,1,100,Patient Safety
4973,United Arab Emirates,Health Care,2021,Advanced Cardiac Life Support (ACLS),4,New,98.8249549698,Basic Life Support (BLS)
4974,United Arab Emirates,Health Care,2021,Nursing,5,4,100,Nursing
4975,United Arab Emirates,Health Care,2021,Medical-Surgical,6,New,97.8168599528,Basic Life Support (BLS)
4976,United Arab Emirates,Health Care,2021,Critical Care Nursing,7,New,97.3407622527,Patient Safety
4977,United Arab Emirates,Health Care,2021,Nursing Management,8,New,97.8456167806,Nursing
4978,United Arab Emirates,Health Care,2021,Hospitals,9,-8,100,Hospitals
4979,United Arab Emirates,Health Care,2021,Healthcare Management,10,-7,100,Healthcare Management
4980,United Arab Emirates,Legal,2021,Legal Assistance,1,3,100,Legal Assistance
4981,United Arab Emirates,Legal,2021,Legal Service,2,New,91.8543692715,Legal Assistance
4982,United Arab Emirates,Legal,2021,Legal Consulting,3,New,91.6632537246,Dispute Resolution
4983,United Arab Emirates,Legal,2021,Legal Research,4,-3,100,Legal Research
4984,United Arab Emirates,Legal,2021,Corporate Law,5,2,100,Corporate Law
4985,United Arab Emirates,Legal,2021,Legal Writing,6,-1,100,Legal Writing
4986,United Arab Emirates,Legal,2021,Legal Advice,7,-4,100,Legal Advice
4987,United Arab Emirates,Legal,2021,Legal Contract Review,8,New,90.2808287199,Legal Research
4988,United Arab Emirates,Legal,2021,Commercial Litigation,9,-7,100,Commercial Litigation
4989,United Arab Emirates,Legal,2021,Litigation,10,-4,100,Litigation
4990,United Arab Emirates,Manufacturing,2021,Mechanical Engineering,1,9,100,Mechanical Engineering
4991,United Arab Emirates,Manufacturing,2021,Automotive,2,3,100,Automotive
4992,United Arab Emirates,Manufacturing,2021,"Mechanical, Electrical, and Plumbing (MEP)",3,New,83.6278630736,Project Engineering
4993,United Arab Emirates,Manufacturing,2021,Project Engineering,4,-2,100,Project Engineering
4994,United Arab Emirates,Manufacturing,2021,Engineering,5,-4,100,Engineering
4995,United Arab Emirates,Manufacturing,2021,Manufacturing,6,-3,100,Manufacturing
4996,United Arab Emirates,Manufacturing,2021,AutoCAD,7,2,100,AutoCAD
4997,United Arab Emirates,Manufacturing,2021,Commissioning,8,-4,100,Commissioning
4998,United Arab Emirates,Manufacturing,2021,Tally ERP,9,New,47.5792608293,Automotive
4999,United Arab Emirates,Manufacturing,2021,Electrical Engineering,10,New,89.7871783835,Engineering
5000,United Arab Emirates,Media & Communications,2021,Social Media Marketing,1,2,100,Social Media Marketing
5001,United Arab Emirates,Media & Communications,2021,Advertising,2,-1,100,Advertising
5002,United Arab Emirates,Media & Communications,2021,Search Engine Optimization (SEO),3,New,95.1448465767,Online Marketing
5003,United Arab Emirates,Media & Communications,2021,Digital Marketing,4,-2,100,Digital Marketing
5004,United Arab Emirates,Media & Communications,2021,Social Media,5,New,93.95369494,Social Media Marketing
5005,United Arab Emirates,Media & Communications,2021,Marketing Strategy,6,New,91.6574623798,Online Marketing
5006,United Arab Emirates,Media & Communications,2021,Google Analytics,7,New,93.2064274656,Digital Marketing
5007,United Arab Emirates,Media & Communications,2021,Social Media Advertising,8,New,90.8114794271,Social Media Marketing
5008,United Arab Emirates,Media & Communications,2021,Online Advertising,9,-5,100,Online Advertising
5009,United Arab Emirates,Media & Communications,2021,Account Management,10,New,79.0819565408,Online Marketing
5010,United Arab Emirates,Nonprofit,2021,Arabic,1,New,87.9681474006,Teamwork
5011,United Arab Emirates,Nonprofit,2021,Public Speaking,2,New,88.3173772181,Fundraising
5012,United Arab Emirates,Nonprofit,2021,Work Life Balance,3,New,66.0480469779,Fundraising
5013,United Arab Emirates,Nonprofit,2021,Product Certification,4,New,68.7350887061,Project Planning
5014,United Arab Emirates,Nonprofit,2021,Presentation Skills,5,New,88.0247680866,Teamwork
5015,United Arab Emirates,Nonprofit,2021,Team Management,6,-5,100,Team Management
5016,United Arab Emirates,Nonprofit,2021,Event Management,7,New,85.2226439659,Fundraising
5017,United Arab Emirates,Nonprofit,2021,Time Management,8,-3,100,Time Management
5018,United Arab Emirates,Nonprofit,2021,Business Development,9,-7,100,Business Development
5019,United Arab Emirates,Nonprofit,2021,Problem Solving,10,New,88.9078271653,Time Management
5020,United Arab Emirates,Public Administration,2021,Business Innovation,1,New,82.0348886641,Analytical Skills
5021,United Arab Emirates,Public Administration,2021,Contact Centers,2,New,77.266520144,Team Leadership
5022,United Arab Emirates,Public Administration,2021,Blockchain,3,New,66.3241142467,Team Management
5023,United Arab Emirates,Public Administration,2021,Accessibility,4,New,58.4891274717,Program Management
5024,United Arab Emirates,Public Administration,2021,Self-confidence,5,New,85.7732107556,Teamwork
5025,United Arab Emirates,Public Administration,2021,Arabic,6,New,87.9681474006,Teamwork
5026,United Arab Emirates,Public Administration,2021,Written Communication,7,New,85.4644409093,Teamwork
5027,United Arab Emirates,Public Administration,2021,Government Relations,8,New,89.3958471765,Public Policy
5028,United Arab Emirates,Public Administration,2021,Creativity Skills,9,New,89.4997257626,Teamwork
5029,United Arab Emirates,Public Administration,2021,Critical Thinking,10,New,84.4758883875,Teamwork
5030,United Arab Emirates,Real Estate,2021,Real Estate,1,0,100,Real Estate
5031,United Arab Emirates,Real Estate,2021,Property Management,2,1,100,Property Management
5032,United Arab Emirates,Real Estate,2021,Real Estate Transactions,3,2,100,Real Estate Transactions
5033,United Arab Emirates,Real Estate,2021,Residential Real Estate,4,2,100,Residential Real Estate
5034,United Arab Emirates,Real Estate,2021,Real Estate Development,5,-1,100,Real Estate Development
5035,United Arab Emirates,Real Estate,2021,Commercial Real Estate,6,1,100,Commercial Real Estate
5036,United Arab Emirates,Real Estate,2021,Investment Properties,7,-5,100,Investment Properties
5037,United Arab Emirates,Real Estate,2021,Real Estate Marketing,8,New,92.4951701089,Real Estate
5038,United Arab Emirates,Real Estate,2021,Residential Investment Property,9,New,91.5503901754,Commercial Real Estate
5039,United Arab Emirates,Real Estate,2021,Real Estate Investment Consulting,10,New,93.5733490991,Real Estate
5040,United Arab Emirates,Recreation & Travel,2021,Hospitality Service,1,New,87.2318233119,Hospitality
5041,United Arab Emirates,Recreation & Travel,2021,Guest Service Management,2,New,96.3610361588,Pre-opening
5042,United Arab Emirates,Recreation & Travel,2021,Hospitality Management,3,-2,100,Hospitality Management
5043,United Arab Emirates,Recreation & Travel,2021,Pre-opening,4,-2,100,Pre-opening
5044,United Arab Emirates,Recreation & Travel,2021,Hotel Management,5,-2,100,Hotel Management
5045,United Arab Emirates,Recreation & Travel,2021,Fine Dining,6,New,97.0982762293,Restaurant Management
5046,United Arab Emirates,Recreation & Travel,2021,Restaurant Management,7,0,100,Restaurant Management
5047,United Arab Emirates,Recreation & Travel,2021,Food & Beverage,8,-2,100,Food & Beverage
5048,United Arab Emirates,Recreation & Travel,2021,Food Service Operations,9,New,89.7504713339,Restaurant Management
5049,United Arab Emirates,Recreation & Travel,2021,Hospitality,10,-6,100,Hospitality
5050,United Arab Emirates,Retail,2021,Retail Sales,1,5,100,Retail Sales
5051,United Arab Emirates,Retail,2021,Retail,2,-1,100,Retail
5052,United Arab Emirates,Retail,2021,Merchandising,3,-1,100,Merchandising
5053,United Arab Emirates,Retail,2021,Visual Merchandising,4,-1,100,Visual Merchandising
5054,United Arab Emirates,Retail,2021,Store Management,5,-1,100,Store Management
5055,United Arab Emirates,Retail,2021,Fashion Retail,6,New,91.4044775097,Fashion
5056,United Arab Emirates,Retail,2021,Consumer Services,7,New,84.3546616665,Time Management
5057,United Arab Emirates,Retail,2021,Customer-focused Sales,8,New,89.0633604151,Customer Satisfaction
5058,United Arab Emirates,Retail,2021,Inventory Management,9,-4,100,Inventory Management
5059,United Arab Emirates,Retail,2021,Customer-focused Selling,10,New,85.4609370087,Retail Sales
5060,United Arab Emirates,Software & IT Services,2021,Information Technology,1,New,80.5777612141,Cloud Computing
5061,United Arab Emirates,Software & IT Services,2021,Microsoft Azure,2,New,84.2674160712,SQL
5062,United Arab Emirates,Software & IT Services,2021,Amazon Web Services (AWS),3,New,86.9327826108,SQL
5063,United Arab Emirates,Software & IT Services,2021,Cloud Computing,4,3,100,Cloud Computing
5064,United Arab Emirates,Software & IT Services,2021,Agile Methodologies,5,New,93.9136693754,Requirements Analysis
5065,United Arab Emirates,Software & IT Services,2021,Digital Transformation,6,New,79.5646708123,Integration
5066,United Arab Emirates,Software & IT Services,2021,SQL,7,-1,100,SQL
5067,United Arab Emirates,Software & IT Services,2021,ELV,8,New,66.4602886424,Integration
5068,United Arab Emirates,Software & IT Services,2021,Customer Relationship Management (CRM),9,0,100,Customer Relationship Management (CRM)
5069,United Arab Emirates,Software & IT Services,2021,Pre-sales,10,-9,100,Pre-sales
5070,United Arab Emirates,Transportation & Logistics,2021,Import/Export Operations,1,New,91.2895732504,International Logistics
5071,United Arab Emirates,Transportation & Logistics,2021,Freight Forwarding,2,2,100,Freight Forwarding
5072,United Arab Emirates,Transportation & Logistics,2021,Customs Regulations,3,New,97.2736325886,International Logistics
5073,United Arab Emirates,Transportation & Logistics,2021,Import Logistics,4,New,91.7089302601,International Logistics
5074,United Arab Emirates,Transportation & Logistics,2021,Warehouse Operations,5,4,100,Warehouse Operations
5075,United Arab Emirates,Transportation & Logistics,2021,International Logistics,6,0,100,International Logistics
5076,United Arab Emirates,Transportation & Logistics,2021,Supply Chain Management,7,0,100,Supply Chain Management
5077,United Arab Emirates,Transportation & Logistics,2021,International Shipping,8,New,95.7732243626,Shipping
5078,United Arab Emirates,Transportation & Logistics,2021,Freight,9,-6,100,Freight
5079,United Arab Emirates,Transportation & Logistics,2021,Third-Party Logistics (3PL),10,New,96.9138707725,Freight Forwarding
5080,United Arab Emirates,Wellness & Fitness,2021,Fitness Training,1,4,100,Fitness Training
5081,United Arab Emirates,Wellness & Fitness,2021,Fitness Instruction,2,New,96.5658220645,Fitness Training
5082,United Arab Emirates,Wellness & Fitness,2021,Fitness,3,-2,100,Fitness
5083,United Arab Emirates,Wellness & Fitness,2021,Personal Training,4,3,100,Personal Training
5084,United Arab Emirates,Wellness & Fitness,2021,Strength & Conditioning,5,New,98.2326917161,Strength Training
5085,United Arab Emirates,Wellness & Fitness,2021,Weight Training,6,3,100,Weight Training
5086,United Arab Emirates,Wellness & Fitness,2021,Wellness Coaching,7,New,96.6239619659,Wellness
5087,United Arab Emirates,Wellness & Fitness,2021,Nutrition,8,-4,100,Nutrition
5088,United Arab Emirates,Wellness & Fitness,2021,Cardiovascular Fitness,9,New,96.7434215581,Fitness Training
5089,United Arab Emirates,Wellness & Fitness,2021,Fitness Industry,10,New,94.1988839003,Fitness Training
5090,United Kingdom,Agriculture,2021,Agriculture,1,1,100,Agriculture
5091,United Kingdom,Agriculture,2021,Livestock,2,New,94.6465189394,Farms
5092,United Kingdom,Agriculture,2021,Farms,3,-2,100,Farms
5093,United Kingdom,Agriculture,2021,Dairy Products,4,1,100,Dairy Products
5094,United Kingdom,Agriculture,2021,Cattle,5,New,95.632664993,Farms
5095,United Kingdom,Agriculture,2021,Agricultural Production,6,New,93.0128864673,Agriculture
